firstName,lastName,personId,gameId,gameDate,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,fullName,game_year,birth_year,age_at_game,player_threshold,over_threshold,age_expected_points,age_expected_minutes,points_vs_age_expected,minutes_vs_age_expected,age_category,years_in_league_approx,career_stage,fg_percentage,three_point_percentage,free_throw_percentage,points_per_minute,total_shot_attempts,month,day_of_week,is_weekend
Rudy,Gobert,203497,21900651,,Utah,Jazz,Indiana,Pacers,Regular Season,,,,True,True,31.0,20.0,2.0,1.0,0.0,11.0,8.0,0.727,0.0,0.0,0.0,4.0,4.0,1.0,11.0,3.0,14.0,0.0,1.0,24.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.7272727272727273,0.0,1.0,0.6451612903225806,15.0,,,0
Karl-Anthony,Towns,1626157,21900649,,Minnesota,Timberwolves,Denver,Nuggets,Regular Season,,,,False,True,35.0,28.0,5.0,1.0,1.0,19.0,9.0,0.474,5.0,2.0,0.4,9.0,8.0,0.889,4.0,4.0,8.0,3.0,0.0,2.0,Karl-Anthony Towns,2020,,,22.39,1,,,,,,,,0.47368421052631576,0.4,0.8888888888888888,0.8,28.0,,,0
Nikola,Jokic,203999,21900649,,Denver,Nuggets,Minnesota,Timberwolves,Regular Season,,,,True,False,34.0,17.0,5.0,0.0,1.0,15.0,7.0,0.467,3.0,0.0,0.0,4.0,3.0,0.75,8.0,5.0,13.0,4.0,5.0,-6.0,Nikola Jokic,2020,,,22.01,0,,,,,,,,0.4666666666666667,0.0,0.75,0.5,19.0,,,0
Buddy,Hield,1627741,21900644,,Sacramento,Kings,Miami,Heat,Regular Season,,,,False,False,42.0,20.0,7.0,2.0,3.0,19.0,7.0,0.368,17.0,5.0,0.294,1.0,1.0,1.0,5.0,2.0,7.0,4.0,2.0,1.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.3684210526315789,0.29411764705882354,1.0,0.47619047619047616,20.0,,,0
James,Harden,201935,21900645,,Houston,Rockets,Oklahoma City,Thunder,Regular Season,,,,False,True,38.0,29.0,6.0,1.0,1.0,29.0,9.0,0.31,17.0,1.0,0.059,13.0,10.0,0.769,7.0,2.0,9.0,3.0,4.0,-2.0,James Harden,2020,,,23.58,1,,,,,,,,0.3103448275862069,0.058823529411764705,0.7692307692307693,0.7631578947368421,42.0,,,0
Jrue,Holiday,201950,21900646,,New Orleans,Pelicans,Memphis,Grizzlies,Regular Season,,,,True,False,32.0,36.0,1.0,1.0,2.0,18.0,12.0,0.667,10.0,7.0,0.7,5.0,5.0,1.0,6.0,0.0,6.0,3.0,4.0,8.0,Jrue Holiday,2020,,,15.56,1,,,,,,,,0.6666666666666666,0.7,1.0,1.125,23.0,,,0
Nikola,Vucevic,202696,21900642,,Orlando,Magic,Charlotte,Hornets,Regular Season,,,,True,False,31.0,24.0,4.0,0.0,1.0,21.0,11.0,0.524,5.0,2.0,0.4,0.0,0.0,0.0,6.0,4.0,10.0,2.0,2.0,13.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.5238095238095238,0.4,0.0,0.7741935483870968,21.0,,,0
Harrison,Barnes,203084,21900644,,Sacramento,Kings,Miami,Heat,Regular Season,,,,False,False,32.0,11.0,1.0,0.0,1.0,11.0,3.0,0.273,6.0,2.0,0.333,4.0,3.0,0.75,3.0,2.0,5.0,0.0,0.0,1.0,Harrison Barnes,2020,,,13.42,0,,,,,,,,0.2727272727272727,0.3333333333333333,0.75,0.34375,15.0,,,0
Tobias,Harris,202699,21900641,,Philadelphia,76ers,Brooklyn,Nets,Regular Season,,,,True,False,33.0,15.0,0.0,1.0,1.0,17.0,5.0,0.294,10.0,3.0,0.3,2.0,2.0,1.0,6.0,0.0,6.0,3.0,0.0,-7.0,Tobias Harris,2020,,,15.9,0,,,,,,,,0.29411764705882354,0.3,1.0,0.45454545454545453,19.0,,,0
Nikola,Jokic,203999,21900638,,Denver,Nuggets,Indiana,Pacers,Regular Season,,,,False,True,31.0,30.0,4.0,0.0,3.0,16.0,10.0,0.625,4.0,2.0,0.5,12.0,8.0,0.667,9.0,1.0,10.0,4.0,1.0,-2.0,Nikola Jokic,2020,,,22.01,1,,,,,,,,0.625,0.5,0.6666666666666666,0.967741935483871,28.0,,,0
Buddy,Hield,1627741,21900636,,Sacramento,Kings,Utah,Jazz,Regular Season,,,,False,False,34.0,14.0,3.0,0.0,0.0,11.0,5.0,0.455,7.0,2.0,0.286,2.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,-31.0,Buddy Hield,2020,,,14.61,0,,,,,,,,0.45454545454545453,0.2857142857142857,1.0,0.4117647058823529,13.0,,,0
Harrison,Barnes,203084,21900636,,Sacramento,Kings,Utah,Jazz,Regular Season,,,,False,False,35.0,9.0,0.0,0.0,0.0,9.0,4.0,0.444,3.0,1.0,0.333,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,-24.0,Harrison Barnes,2020,,,13.42,0,,,,,,,,0.4444444444444444,0.3333333333333333,0.0,0.2571428571428571,9.0,,,0
Rudy,Gobert,203497,21900636,,Utah,Jazz,Sacramento,Kings,Regular Season,,,,True,True,33.0,28.0,0.0,3.0,2.0,11.0,9.0,0.818,0.0,0.0,0.0,11.0,10.0,0.909,12.0,3.0,15.0,4.0,1.0,32.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.8181818181818182,0.0,0.9090909090909091,0.8484848484848485,22.0,,,0
James,Harden,201935,21900633,,Houston,Rockets,Los Angeles,Lakers,Regular Season,,,,False,True,39.0,34.0,7.0,1.0,0.0,20.0,8.0,0.4,9.0,2.0,0.222,18.0,16.0,0.889,6.0,0.0,6.0,3.0,6.0,-12.0,James Harden,2020,,,23.58,1,,,,,,,,0.4,0.2222222222222222,0.8888888888888888,0.8717948717948718,38.0,,,0
Nikola,Vucevic,202696,21900634,,Orlando,Magic,Golden State,Warriors,Regular Season,,,,False,False,33.0,13.0,3.0,0.0,1.0,19.0,6.0,0.316,5.0,1.0,0.2,0.0,0.0,0.0,9.0,4.0,13.0,0.0,2.0,-18.0,Nikola Vucevic,2020,,,16.84,0,,,,,,,,0.3157894736842105,0.2,0.0,0.3939393939393939,19.0,,,0
Karl-Anthony,Towns,1626157,21900632,,Minnesota,Timberwolves,Toronto,Raptors,Regular Season,,,,False,True,26.0,12.0,6.0,1.0,0.0,11.0,4.0,0.364,7.0,1.0,0.143,4.0,3.0,0.75,4.0,2.0,6.0,2.0,4.0,-9.0,Karl-Anthony Towns,2020,,,22.39,0,,,,,,,,0.36363636363636365,0.14285714285714285,0.75,0.46153846153846156,15.0,,,0
Tobias,Harris,202699,21900630,,Philadelphia,76ers,New York,Knicks,Regular Season,,,,True,False,34.0,15.0,3.0,0.0,0.0,13.0,5.0,0.385,8.0,4.0,0.5,1.0,1.0,1.0,8.0,0.0,8.0,2.0,2.0,-2.0,Tobias Harris,2020,,,15.9,0,,,,,,,,0.38461538461538464,0.5,1.0,0.4411764705882353,14.0,,,0
Devin,Booker,1626164,21900628,,Phoenix,Suns,Boston,Celtics,Regular Season,,,,True,False,40.0,39.0,9.0,0.0,2.0,20.0,12.0,0.6,4.0,1.0,0.25,15.0,14.0,0.933,10.0,0.0,10.0,4.0,4.0,17.0,Devin Booker,2020,,,24.35,1,,,,,,,,0.6,0.25,0.9333333333333333,0.975,35.0,,,0
Mikal,Bridges,1628969,21900628,,Phoenix,Suns,Boston,Celtics,Regular Season,,,,True,False,40.0,26.0,0.0,2.0,2.0,13.0,10.0,0.769,8.0,6.0,0.75,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,12.0,Mikal Bridges,2020,,,14.61,1,,,,,,,,0.7692307692307693,0.75,0.0,0.65,13.0,,,0
Karl-Anthony,Towns,1626157,21900619,,Minnesota,Timberwolves,Indiana,Pacers,Regular Season,,,,False,False,28.0,27.0,1.0,0.0,0.0,21.0,9.0,0.429,9.0,3.0,0.333,6.0,6.0,1.0,2.0,3.0,5.0,4.0,3.0,-3.0,Karl-Anthony Towns,2020,,,22.39,1,,,,,,,,0.42857142857142855,0.3333333333333333,1.0,0.9642857142857143,27.0,,,0
Tobias,Harris,202699,21900620,,Philadelphia,76ers,Chicago,Bulls,Regular Season,,,,True,True,36.0,13.0,4.0,0.0,2.0,12.0,5.0,0.417,3.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,19.0,Tobias Harris,2020,,,15.9,0,,,,,,,,0.4166666666666667,0.0,1.0,0.3611111111111111,15.0,,,0
Nikola,Vucevic,202696,21900618,,Orlando,Magic,Los Angeles,Clippers,Regular Season,,,,False,False,29.0,22.0,4.0,0.0,1.0,13.0,8.0,0.615,4.0,3.0,0.75,3.0,3.0,1.0,7.0,2.0,9.0,4.0,1.0,-13.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.6153846153846154,0.75,1.0,0.7586206896551724,16.0,,,0
Nikola,Jokic,203999,21900617,,Denver,Nuggets,Golden State,Warriors,Regular Season,,,,True,False,43.0,23.0,8.0,2.0,0.0,20.0,10.0,0.5,3.0,0.0,0.0,3.0,3.0,1.0,10.0,2.0,12.0,4.0,9.0,18.0,Nikola Jokic,2020,,,22.01,1,,,,,,,,0.5,0.0,1.0,0.5348837209302325,23.0,,,0
Rudy,Gobert,203497,21900616,,Utah,Jazz,New Orleans,Pelicans,Regular Season,,,,False,False,38.0,17.0,4.0,3.0,0.0,10.0,6.0,0.6,0.0,0.0,0.0,9.0,5.0,0.556,10.0,4.0,14.0,6.0,1.0,3.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.6,0.0,0.5555555555555556,0.4473684210526316,19.0,,,0
Devin,Booker,1626164,21900614,,Phoenix,Suns,New York,Knicks,Regular Season,,,,True,False,27.0,29.0,4.0,0.0,1.0,17.0,9.0,0.529,8.0,2.0,0.25,11.0,9.0,0.818,4.0,0.0,4.0,5.0,4.0,31.0,Devin Booker,2020,,,24.35,1,,,,,,,,0.5294117647058824,0.25,0.8181818181818182,1.0740740740740742,28.0,,,0
Mikal,Bridges,1628969,21900614,,Phoenix,Suns,New York,Knicks,Regular Season,,,,True,False,34.0,7.0,4.0,0.0,0.0,5.0,3.0,0.6,2.0,1.0,0.5,1.0,0.0,0.0,5.0,0.0,5.0,2.0,4.0,16.0,Mikal Bridges,2020,,,14.61,0,,,,,,,,0.6,0.5,0.0,0.20588235294117646,6.0,,,0
Nikola,Vucevic,202696,21900613,,Orlando,Magic,Los Angeles,Lakers,Regular Season,,,,True,False,32.0,19.0,2.0,0.0,1.0,18.0,7.0,0.389,7.0,3.0,0.429,2.0,2.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.3888888888888889,0.42857142857142855,1.0,0.59375,20.0,,,0
Buddy,Hield,1627741,21900612,,Sacramento,Kings,Dallas,Mavericks,Regular Season,,,,False,True,37.0,25.0,2.0,0.0,0.0,23.0,10.0,0.435,11.0,3.0,0.273,3.0,2.0,0.667,3.0,0.0,3.0,2.0,3.0,-8.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.43478260869565216,0.2727272727272727,0.6666666666666666,0.6756756756756757,26.0,,,0
Harrison,Barnes,203084,21900612,,Sacramento,Kings,Dallas,Mavericks,Regular Season,,,,False,True,38.0,25.0,2.0,0.0,1.0,18.0,10.0,0.556,4.0,2.0,0.5,4.0,3.0,0.75,6.0,2.0,8.0,1.0,0.0,2.0,Harrison Barnes,2020,,,13.42,1,,,,,,,,0.5555555555555556,0.5,0.75,0.6578947368421053,22.0,,,0
James,Harden,201935,21900611,,Houston,Rockets,Portland,Trail Blazers,Regular Season,,,,False,True,36.0,13.0,7.0,2.0,0.0,12.0,3.0,0.25,6.0,1.0,0.167,8.0,6.0,0.75,5.0,3.0,8.0,5.0,2.0,-11.0,James Harden,2020,,,23.58,0,,,,,,,,0.25,0.16666666666666666,0.75,0.3611111111111111,20.0,,,0
Nikola,Jokic,203999,21900610,,Denver,Nuggets,Charlotte,Hornets,Regular Season,,,,True,True,29.0,12.0,8.0,2.0,1.0,9.0,5.0,0.556,1.0,0.0,0.0,2.0,2.0,1.0,7.0,1.0,8.0,3.0,4.0,3.0,Nikola Jokic,2020,,,22.01,0,,,,,,,,0.5555555555555556,0.0,1.0,0.41379310344827586,11.0,,,0
Tobias,Harris,202699,21900605,,Philadelphia,76ers,Brooklyn,Nets,Regular Season,,,,True,True,35.0,34.0,3.0,0.0,1.0,20.0,14.0,0.7,6.0,4.0,0.667,3.0,2.0,0.667,9.0,1.0,10.0,1.0,0.0,6.0,Tobias Harris,2020,,,15.9,1,,,,,,,,0.7,0.6666666666666666,0.6666666666666666,0.9714285714285714,23.0,,,0
James,Harden,201935,21900600,,Houston,Rockets,Memphis,Grizzlies,Regular Season,,,,False,False,39.0,41.0,6.0,1.0,0.0,37.0,13.0,0.351,19.0,5.0,0.263,11.0,10.0,0.909,3.0,3.0,6.0,3.0,1.0,3.0,James Harden,2020,,,23.58,1,,,,,,,,0.35135135135135137,0.2631578947368421,0.9090909090909091,1.0512820512820513,48.0,,,0
Devin,Booker,1626164,21900598,,Phoenix,Suns,Atlanta,Hawks,Regular Season,,,,False,False,34.0,39.0,3.0,0.0,2.0,23.0,12.0,0.522,4.0,2.0,0.5,13.0,13.0,1.0,5.0,2.0,7.0,4.0,3.0,-1.0,Devin Booker,2020,,,24.35,1,,,,,,,,0.5217391304347826,0.5,1.0,1.1470588235294117,36.0,,,0
Mikal,Bridges,1628969,21900598,,Phoenix,Suns,Atlanta,Hawks,Regular Season,,,,False,False,32.0,15.0,4.0,1.0,4.0,8.0,6.0,0.75,2.0,0.0,0.0,4.0,3.0,0.75,2.0,1.0,3.0,2.0,0.0,2.0,Mikal Bridges,2020,,,14.61,1,,,,,,,,0.75,0.0,0.75,0.46875,12.0,,,0
Rudy,Gobert,203497,21900599,,Utah,Jazz,Brooklyn,Nets,Regular Season,,,,True,False,36.0,22.0,3.0,2.0,1.0,12.0,9.0,0.75,0.0,0.0,0.0,6.0,4.0,0.667,14.0,4.0,18.0,3.0,0.0,11.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.75,0.0,0.6666666666666666,0.6111111111111112,18.0,,,0
Buddy,Hield,1627741,21900596,,Sacramento,Kings,Orlando,Magic,Regular Season,,,,False,True,37.0,16.0,5.0,0.0,3.0,13.0,7.0,0.538,6.0,2.0,0.333,0.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,7.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.5384615384615384,0.3333333333333333,0.0,0.43243243243243246,13.0,,,0
Nikola,Vucevic,202696,21900596,,Orlando,Magic,Sacramento,Kings,Regular Season,,,,True,False,36.0,26.0,2.0,3.0,0.0,23.0,9.0,0.391,6.0,2.0,0.333,6.0,6.0,1.0,11.0,4.0,15.0,2.0,3.0,0.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.391304347826087,0.3333333333333333,1.0,0.7222222222222222,29.0,,,0
Harrison,Barnes,203084,21900596,,Sacramento,Kings,Orlando,Magic,Regular Season,,,,False,True,36.0,5.0,2.0,0.0,0.0,8.0,2.0,0.25,2.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,-2.0,Harrison Barnes,2020,,,13.42,0,,,,,,,,0.25,0.0,1.0,0.1388888888888889,9.0,,,0
Tobias,Harris,202699,21900592,,Philadelphia,76ers,Indiana,Pacers,Regular Season,,,,False,False,39.0,15.0,3.0,0.0,1.0,16.0,7.0,0.438,5.0,1.0,0.2,2.0,0.0,0.0,10.0,1.0,11.0,1.0,3.0,2.0,Tobias Harris,2020,,,15.9,0,,,,,,,,0.4375,0.2,0.0,0.38461538461538464,18.0,,,0
Devin,Booker,1626164,21900590,,Phoenix,Suns,Charlotte,Hornets,Regular Season,,,,True,True,37.0,12.0,9.0,1.0,1.0,12.0,3.0,0.25,6.0,1.0,0.167,6.0,5.0,0.833,4.0,0.0,4.0,4.0,7.0,14.0,Devin Booker,2020,,,24.35,0,,,,,,,,0.25,0.16666666666666666,0.8333333333333334,0.32432432432432434,18.0,,,0
Mikal,Bridges,1628969,21900590,,Phoenix,Suns,Charlotte,Hornets,Regular Season,,,,True,True,26.0,10.0,0.0,0.0,0.0,6.0,4.0,0.667,2.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,-8.0,Mikal Bridges,2020,,,14.61,0,,,,,,,,0.6666666666666666,0.5,0.5,0.38461538461538464,8.0,,,0
Nikola,Jokic,203999,21900589,,Denver,Nuggets,Los Angeles,Clippers,Regular Season,,,,True,True,31.0,20.0,6.0,0.0,1.0,14.0,6.0,0.429,4.0,3.0,0.75,6.0,5.0,0.833,13.0,2.0,15.0,5.0,2.0,5.0,Nikola Jokic,2020,,,22.01,0,,,,,,,,0.42857142857142855,0.75,0.8333333333333334,0.6451612903225806,20.0,,,0
Rudy,Gobert,203497,21900585,,Utah,Jazz,Washington,Wizards,Regular Season,,,,True,False,37.0,21.0,2.0,2.0,1.0,10.0,8.0,0.8,0.0,0.0,0.0,9.0,5.0,0.556,9.0,5.0,14.0,5.0,3.0,15.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.8,0.0,0.5555555555555556,0.5675675675675675,19.0,,,0
Nikola,Jokic,203999,21900582,,Denver,Nuggets,Cleveland,Cavaliers,Regular Season,,,,False,True,33.0,19.0,5.0,0.0,0.0,12.0,8.0,0.667,5.0,2.0,0.4,1.0,1.0,1.0,9.0,3.0,12.0,2.0,1.0,-2.0,Nikola Jokic,2020,,,22.01,0,,,,,,,,0.6666666666666666,0.4,1.0,0.5757575757575758,13.0,,,0
Tobias,Harris,202699,21900581,,Philadelphia,76ers,Dallas,Mavericks,Regular Season,,,,False,False,34.0,20.0,1.0,0.0,0.0,22.0,9.0,0.409,7.0,2.0,0.286,0.0,0.0,0.0,8.0,2.0,10.0,1.0,0.0,-18.0,Tobias Harris,2020,,,15.9,1,,,,,,,,0.4090909090909091,0.2857142857142857,0.0,0.5882352941176471,22.0,,,0
James,Harden,201935,21900577,,Houston,Rockets,Minnesota,Timberwolves,Regular Season,,,,True,True,27.0,32.0,8.0,0.0,2.0,17.0,8.0,0.471,11.0,6.0,0.545,13.0,10.0,0.769,12.0,0.0,12.0,3.0,11.0,15.0,James Harden,2020,,,23.58,1,,,,,,,,0.47058823529411764,0.5454545454545454,0.7692307692307693,1.1851851851851851,30.0,,,0
Buddy,Hield,1627741,21900575,,Sacramento,Kings,Milwaukee,Bucks,Regular Season,,,,False,True,34.0,16.0,4.0,0.0,0.0,16.0,7.0,0.438,7.0,2.0,0.286,0.0,0.0,0.0,4.0,1.0,5.0,2.0,3.0,-17.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.4375,0.2857142857142857,0.0,0.47058823529411764,16.0,,,0
Harrison,Barnes,203084,21900575,,Sacramento,Kings,Milwaukee,Bucks,Regular Season,,,,False,True,36.0,19.0,3.0,0.0,1.0,13.0,8.0,0.615,5.0,2.0,0.4,2.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,9.0,Harrison Barnes,2020,,,13.42,1,,,,,,,,0.6153846153846154,0.4,0.5,0.5277777777777778,15.0,,,0
Devin,Booker,1626164,21900573,,Phoenix,Suns,Orlando,Magic,Regular Season,,,,True,True,36.0,24.0,5.0,0.0,3.0,15.0,7.0,0.467,8.0,4.0,0.5,6.0,6.0,1.0,3.0,0.0,3.0,1.0,3.0,7.0,Devin Booker,2020,,,24.35,0,,,,,,,,0.4666666666666667,0.5,1.0,0.6666666666666666,21.0,,,0
Mikal,Bridges,1628969,21900573,,Phoenix,Suns,Orlando,Magic,Regular Season,,,,True,True,30.0,4.0,0.0,2.0,2.0,3.0,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,17.0,Mikal Bridges,2020,,,14.61,0,,,,,,,,0.6666666666666666,0.0,0.0,0.13333333333333333,3.0,,,0
Nikola,Vucevic,202696,21900573,,Orlando,Magic,Phoenix,Suns,Regular Season,,,,False,False,33.0,18.0,3.0,0.0,2.0,21.0,8.0,0.381,6.0,2.0,0.333,1.0,0.0,0.0,8.0,5.0,13.0,3.0,3.0,-3.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.38095238095238093,0.3333333333333333,0.0,0.5454545454545454,22.0,,,0
Rudy,Gobert,203497,21900574,,Utah,Jazz,Charlotte,Hornets,Regular Season,,,,True,True,29.0,15.0,3.0,5.0,1.0,10.0,6.0,0.6,0.0,0.0,0.0,4.0,3.0,0.75,11.0,2.0,13.0,0.0,1.0,25.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,0.6,0.0,0.75,0.5172413793103449,14.0,,,0
James,Harden,201935,21900566,,Houston,Rockets,Oklahoma City,Thunder,Regular Season,,,,False,False,26.0,17.0,3.0,1.0,0.0,17.0,5.0,0.294,9.0,2.0,0.222,5.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,-25.0,James Harden,2020,,,23.58,0,,,,,,,,0.29411764705882354,0.2222222222222222,1.0,0.6538461538461539,22.0,,,0
Tobias,Harris,202699,21900564,,Philadelphia,76ers,Boston,Celtics,Regular Season,,,,True,True,34.0,16.0,3.0,0.0,2.0,17.0,7.0,0.412,5.0,2.0,0.4,0.0,0.0,0.0,7.0,0.0,7.0,1.0,1.0,5.0,Tobias Harris,2020,,,15.9,1,,,,,,,,0.4117647058823529,0.4,0.0,0.47058823529411764,17.0,,,0
Rudy,Gobert,203497,21900561,,Utah,Jazz,New York,Knicks,Regular Season,,,,True,True,26.0,16.0,4.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,10.0,6.0,0.6,13.0,3.0,16.0,2.0,1.0,33.0,Rudy Gobert,2020,,,12.46,1,,,,,,,,1.0,0.0,0.6,0.6153846153846154,15.0,,,0
James,Harden,201935,21900558,,Houston,Rockets,Atlanta,Hawks,Regular Season,,,,True,False,39.0,41.0,10.0,3.0,2.0,34.0,9.0,0.265,20.0,4.0,0.2,23.0,19.0,0.826,8.0,2.0,10.0,2.0,8.0,-3.0,James Harden,2020,,,23.58,1,,,,,,,,0.2647058823529412,0.2,0.8260869565217391,1.0512820512820513,57.0,,,0
Nikola,Jokic,203999,21900559,,Denver,Nuggets,Dallas,Mavericks,Regular Season,,,,True,False,31.0,33.0,7.0,1.0,1.0,20.0,12.0,0.6,6.0,4.0,0.667,8.0,5.0,0.625,4.0,2.0,6.0,1.0,3.0,-3.0,Nikola Jokic,2020,,,22.01,1,,,,,,,,0.6,0.6666666666666666,0.625,1.064516129032258,28.0,,,0
Nikola,Vucevic,202696,21900557,,Orlando,Magic,Washington,Wizards,Regular Season,,,,True,True,27.0,29.0,2.0,1.0,2.0,20.0,12.0,0.6,6.0,2.0,0.333,4.0,3.0,0.75,7.0,2.0,9.0,2.0,1.0,32.0,Nikola Vucevic,2020,,,16.84,1,,,,,,,,0.6,0.3333333333333333,0.75,1.0740740740740742,24.0,,,0
Devin,Booker,1626164,21900552,,Phoenix,Suns,Sacramento,Kings,Regular Season,,,,False,True,39.0,34.0,7.0,0.0,1.0,21.0,12.0,0.571,6.0,2.0,0.333,8.0,8.0,1.0,3.0,1.0,4.0,2.0,2.0,0.0,Devin Booker,2020,,,24.35,1,,,,,,,,0.5714285714285714,0.3333333333333333,1.0,0.8717948717948718,29.0,,,0
Buddy,Hield,1627741,21900552,,Sacramento,Kings,Phoenix,Suns,Regular Season,,,,True,False,24.0,16.0,2.0,0.0,0.0,11.0,5.0,0.455,7.0,4.0,0.571,2.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,-25.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.45454545454545453,0.5714285714285714,1.0,0.6666666666666666,13.0,,,0
Mikal,Bridges,1628969,21900552,,Phoenix,Suns,Sacramento,Kings,Regular Season,,,,False,True,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,-5.0,Mikal Bridges,2020,,,14.61,0,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,0
Harrison,Barnes,203084,21900552,,Sacramento,Kings,Phoenix,Suns,Regular Season,,,,True,False,27.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,-13.0,Harrison Barnes,2020,,,13.42,0,,,,,,,,0.0,0.0,1.0,0.07407407407407407,5.0,,,0
Buddy,Hield,1627741,21900547,,Sacramento,Kings,Golden State,Warriors,Regular Season,,,,True,True,35.0,21.0,5.0,0.0,1.0,17.0,7.0,0.412,10.0,4.0,0.4,5.0,3.0,0.6,1.0,1.0,2.0,4.0,2.0,26.0,Buddy Hield,2020,,,14.61,1,,,,,,,,0.4117647058823529,0.4,0.6,0.6,22.0,,,0
Harrison,Barnes,203084,21900547,,Sacramento,Kings,Golden State,Warriors,Regular Season,,,,True,True,33.0,18.0,2.0,0.0,1.0,12.0,6.0,0.5,5.0,3.0,0.6,3.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,20.0,Harrison Barnes,2020,,,13.42,1,,,,,,,,0.5,0.6,1.0,0.5454545454545454,15.0,,,0
Rudy,Gobert,203497,21900544,,Utah,Jazz,New Orleans,Pelicans,Regular Season,,,,True,False,34.0,9.0,1.0,0.0,0.0,10.0,4.0,0.4,0.0,0.0,0.0,2.0,1.0,0.5,15.0,4.0,19.0,4.0,2.0,1.0,Rudy Gobert,2020,,,12.46,0,,,,,,,,0.4,0.0,0.5,0.2647058823529412,12.0,,,0
Nikola,Jokic,203999,21900543,,Denver,Nuggets,Atlanta,Hawks,Regular Season,,,,True,False,36.0,47.0,5.0,1.0,2.0,25.0,16.0,0.64,8.0,4.0,0.5,16.0,11.0,0.688,4.0,4.0,8.0,3.0,0.0,0.0,Nikola Jokic,2020,,,22.01,1,,,,,,,,0.64,0.5,0.6875,1.3055555555555556,41.0,,,0
Nikola,Vucevic,202696,21900540,,Orlando,Magic,Brooklyn,Nets,Regular Season,,,,True,True,30.0,11.0,4.0,0.0,0.0,12.0,3.0,0.25,1.0,1.0,1.0,4.0,4.0,1.0,19.0,5.0,24.0,4.0,2.0,18.0,Nikola Vucevic,2020,,,16.84,0,,,,,,,,0.25,1.0,1.0,0.36666666666666664,16.0,,,0
Tobias,Harris,202699,21900541,,Philadelphia,76ers,Oklahoma City,Thunder,Regular Season,,,,True,True,22.0,18.0,4.0,0.0,0.0,11.0,7.0,0.636,6.0,4.0,0.667,0.0,0.0,0.0,6.0,0.0,6.0,6.0,1.0,6.0,Tobias Harris,2020,,,15.9,1,,,,,,,,0.6363636363636364,0.6666666666666666,0.0,0.8181818181818182,11.0,,,0
Devin,Booker,1626164,21900537,,Phoenix,Suns,Memphis,Grizzlies,Regular Season,,,,False,True,37.0,40.0,6.0,0.0,0.0,20.0,13.0,0.65,5.0,1.0,0.2,14.0,13.0,0.929,2.0,0.0,2.0,2.0,2.0,5.0,Devin Booker,2020,,,24.35,1,,,,,,,,0.65,0.2,0.9285714285714286,1.0810810810810811,34.0,,,0
